2024-05-18T06:39:05.607190+00:00 CRITICAL 'ansible_navigator.actions.run_playbook._handle_message' Unhandled message from runner queue, discarded: {'event': 'verbose', 'uuid': 'cfa1d9b4-de27-42e6-b165-0c41e6446c73', 'counter': 7, 'stdout': '\x1b[0;31m\x1b[0m', 'start_line': 6, 'end_line': 7, 'runner_ident': 'bec9e5ad-324c-4e10-b419-abc0521e57a7', 'created': '2024-05-18T06:39:05.597881+00:00'}
2024-05-18T06:39:05.607335+00:00 CRITICAL 'ansible_navigator.actions.run_playbook._handle_message' Unhandled message from runner queue, discarded: {'event': 'verbose', 'uuid': '3d9d231b-a712-4bef-b789-d1c2b3f2ce58', 'counter': 8, 'stdout': '\x1b[0;31m  vars:\x1b[0m', 'start_line': 7, 'end_line': 8, 'runner_ident': 'bec9e5ad-324c-4e10-b419-abc0521e57a7', 'created': '2024-05-18T06:39:05.597921+00:00'}
2024-05-18T06:39:05.607462+00:00 CRITICAL 'ansible_navigator.actions.run_playbook._handle_message' Unhandled message from runner queue, discarded: {'event': 'verbose', 'uuid': '1904ee2e-c5c4-4305-8991-a17d560abf26', 'counter': 9, 'stdout': '\x1b[0;31m    kube-packages:\x1b[0m', 'start_line': 8, 'end_line': 9, 'runner_ident': 'bec9e5ad-324c-4e10-b419-abc0521e57a7', 'created': '2024-05-18T06:39:05.597958+00:00'}
2024-05-18T06:39:05.607583+00:00 CRITICAL 'ansible_navigator.actions.run_playbook._handle_message' Unhandled message from runner queue, discarded: {'event': 'verbose', 'uuid': 'a76943db-fb8c-4cb2-adcc-b901ca9c6874', 'counter': 10, 'stdout': '\x1b[0;31m    ^ here\x1b[0m', 'start_line': 9, 'end_line': 10, 'runner_ident': 'bec9e5ad-324c-4e10-b419-abc0521e57a7', 'created': '2024-05-18T06:39:05.597995+00:00'}
2024-05-18T14:13:53.547204+00:00 WARNING 'ansible_navigator.run' Dirty exit, killing the pid
2024-05-19T06:57:59.966601+00:00 WARNING 'ansible_navigator.run' Dirty exit, killing the pid
2024-05-19T07:40:43.753641+00:00 WARNING 'ansible_navigator.run' Dirty exit, killing the pid
2024-05-20T09:11:17.215275+00:00 CRITICAL 'ansible_navigator.actions.run_playbook._handle_message' Unhandled message from runner queue, discarded: {'event': 'verbose', 'uuid': '6462adf8-1f8f-4d10-954d-7fe459d30e93', 'counter': 1, 'stdout': '\x1b[0;31mERROR! We were unable to read either as JSON nor YAML, these are the errors we got from each:\x1b[0m', 'start_line': 0, 'end_line': 1, 'runner_ident': 'cc2548d7-3f3c-4fb2-b50d-8daa2d59ad49', 'created': '2024-05-20T09:11:17.210655+00:00'}
2024-05-20T09:11:17.216789+00:00 CRITICAL 'ansible_navigator.actions.run_playbook._handle_message' Unhandled message from runner queue, discarded: {'event': 'verbose', 'uuid': '7ecc86a4-40d3-4952-94fd-270841b584ce', 'counter': 2, 'stdout': '\x1b[0;31mJSON: Expecting value: line 1 column 1 (char 0)\x1b[0m', 'start_line': 1, 'end_line': 2, 'runner_ident': 'cc2548d7-3f3c-4fb2-b50d-8daa2d59ad49', 'created': '2024-05-20T09:11:17.211554+00:00'}
2024-05-20T09:11:17.217059+00:00 CRITICAL 'ansible_navigator.actions.run_playbook._handle_message' Unhandled message from runner queue, discarded: {'event': 'verbose', 'uuid': 'aa887a47-b503-4dc1-937d-fa47826e624c', 'counter': 3, 'stdout': '\x1b[0;31m\x1b[0m', 'start_line': 2, 'end_line': 3, 'runner_ident': 'cc2548d7-3f3c-4fb2-b50d-8daa2d59ad49', 'created': '2024-05-20T09:11:17.211620+00:00'}
2024-05-20T09:11:17.217268+00:00 CRITICAL 'ansible_navigator.actions.run_playbook._handle_message' Unhandled message from runner queue, discarded: {'event': 'verbose', 'uuid': '033d87a5-974d-4812-a875-6166a73ab04b', 'counter': 4, 'stdout': '\x1b[0;31mSyntax Error while loading YAML.\x1b[0m', 'start_line': 3, 'end_line': 4, 'runner_ident': 'cc2548d7-3f3c-4fb2-b50d-8daa2d59ad49', 'created': '2024-05-20T09:11:17.211669+00:00'}
2024-05-20T09:11:17.217494+00:00 CRITICAL 'ansible_navigator.actions.run_playbook._handle_message' Unhandled message from runner queue, discarded: {'event': 'verbose', 'uuid': 'e3a97b6e-ee2e-4a60-8b89-6d42e99cbbc3', 'counter': 5, 'stdout': "\x1b[0;31m  did not find expected '-' indicator\x1b[0m", 'start_line': 4, 'end_line': 5, 'runner_ident': 'cc2548d7-3f3c-4fb2-b50d-8daa2d59ad49', 'created': '2024-05-20T09:11:17.211713+00:00'}
2024-05-20T09:11:17.217702+00:00 CRITICAL 'ansible_navigator.actions.run_playbook._handle_message' Unhandled message from runner queue, discarded: {'event': 'verbose', 'uuid': '7d9ad45d-52a8-48e5-9b6f-2d5474edeb2b', 'counter': 6, 'stdout': '\x1b[0;31m\x1b[0m', 'start_line': 5, 'end_line': 6, 'runner_ident': 'cc2548d7-3f3c-4fb2-b50d-8daa2d59ad49', 'created': '2024-05-20T09:11:17.211763+00:00'}
2024-05-20T09:11:17.217882+00:00 CRITICAL 'ansible_navigator.actions.run_playbook._handle_message' Unhandled message from runner queue, discarded: {'event': 'verbose', 'uuid': '7b47f3a9-f667-432c-be5e-5f89d4646e3d', 'counter': 7, 'stdout': "\x1b[0;31mThe error appears to be in '/home/kiosk/ansible/install-kube.yml': line 56, column 1, but may\x1b[0m", 'start_line': 6, 'end_line': 7, 'runner_ident': 'cc2548d7-3f3c-4fb2-b50d-8daa2d59ad49', 'created': '2024-05-20T09:11:17.211806+00:00'}
2024-05-20T09:11:17.218064+00:00 CRITICAL 'ansible_navigator.actions.run_playbook._handle_message' Unhandled message from runner queue, discarded: {'event': 'verbose', 'uuid': '3fd51c4e-ccf0-46ec-a007-5350d08c3203', 'counter': 8, 'stdout': '\x1b[0;31mbe elsewhere in the file depending on the exact syntax problem.\x1b[0m', 'start_line': 7, 'end_line': 8, 'runner_ident': 'cc2548d7-3f3c-4fb2-b50d-8daa2d59ad49', 'created': '2024-05-20T09:11:17.211849+00:00'}
